purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
1579,154,266,03-11-2023,4,146.4076494
1580,154,428,18-04-2023,2,52.06252987
1581,154,353,22-08-2021,4,197.2794377
1582,154,328,22-07-2022,3,97.91105913
1583,154,189,21-01-2021,3,16.22170152
1584,155,348,15-08-2023,2,97.60604906
1585,155,64,10-03-2021,4,50.40556111
1586,155,136,14-02-2021,4,121.342072
1587,155,422,24-09-2022,1,45.64003965
1588,155,402,26-02-2023,3,80.32267363
1589,155,68,20-02-2021,2,80.79949729
1590,155,112,15-10-2021,3,89.413231
1591,155,418,28-09-2022,2,11.38706484
1592,155,64,19-06-2022,2,41.32682614
1593,155,388,27-05-2023,5,166.060877
1594,155,106,06-10-2021,4,191.8818401
1595,156,233,07-07-2022,1,48.87809672
1596,156,444,04-07-2022,4,45.81188296
1597,156,267,09-07-2023,5,141.5544216
1598,157,306,13-01-2023,3,78.92511964
1599,157,275,10-08-2019,1,48.31288915
1600,158,209,06-09-2021,2,69.59405638
1601,158,264,12-12-2022,5,60.75457899
1602,158,51,31-10-2021,3,41.7668702
1603,158,329,03-07-2023,2,66.20311197
1604,158,412,01-03-2021,5,110.7361851
1605,158,115,24-08-2020,2,18.95386547
1606,158,188,05-01-2020,5,116.1532291
1607,158,422,20-01-2022,2,62.63657054
1608,158,415,15-07-2023,1,31.71322614
1609,158,65,15-11-2020,5,169.3549341
1610,158,331,12-08-2020,5,213.630798
1611,158,269,26-03-2022,4,46.50787816
1612,158,178,09-11-2019,4,157.1748871
1613,158,114,08-09-2023,4,66.59945984
1614,158,230,24-08-2023,3,134.9991433
1615,158,212,24-03-2023,3,70.48154764
1616,158,320,16-04-2022,1,22.24487196
1617,158,443,19-06-2022,2,44.84064429
1618,159,68,13-11-2017,4,150.0428693
1619,159,350,17-06-2016,4,159.0276914
1620,159,425,27-07-2017,4,196.9020853
1621,159,190,27-02-2017,1,46.97550284
1622,159,483,26-10-2023,1,29.86584355
1623,159,420,09-12-2016,5,55.05280801
1624,159,362,28-08-2016,3,99.42469367
1625,159,42,06-03-2023,2,95.25348594
1626,159,89,17-07-2019,4,126.1347109
1627,159,137,25-03-2022,4,140.409552
1628,159,168,31-12-2015,3,29.09167137
1629,159,103,17-10-2019,1,19.41455917
1630,159,497,03-02-2022,1,14.06870937
1631,159,334,24-06-2020,5,230.7819273
1632,159,479,15-10-2021,1,2.656971573
1633,159,241,01-11-2016,5,102.8218802
1634,160,114,06-08-2020,4,166.4099357
1635,160,250,28-05-2023,5,136.6517669
1636,160,151,27-12-2020,4,169.1047616
1637,160,411,30-09-2020,4,117.9327142
1638,160,367,28-10-2019,3,17.05306368
1639,160,90,16-09-2022,3,134.6789454
1640,160,287,14-04-2021,2,29.27184002
1641,160,380,12-09-2019,3,36.0035672
1642,160,175,13-09-2023,5,77.1437715
1643,160,115,20-10-2021,4,197.5250259
1644,160,37,23-02-2022,1,19.37674998
1645,160,413,24-10-2021,2,19.88960886
1646,160,116,14-12-2021,3,9.184277266
1647,160,463,18-04-2023,2,47.39799369
1648,160,273,03-01-2021,4,32.67281145
1649,161,380,01-07-2021,2,45.65009915
1650,161,23,13-04-2021,5,236.7922409
1651,161,227,24-06-2023,5,109.9667569
1652,161,378,18-02-2021,2,44.95593131
1653,161,204,13-05-2023,4,37.37715324
1654,161,278,19-05-2023,4,148.218695
1655,161,390,05-01-2022,2,68.46491229
1656,161,103,09-06-2021,5,235.7653485
1657,161,284,24-02-2023,1,41.45994878
1658,162,31,05-12-2019,5,11.93316072
1659,162,359,16-01-2023,5,53.91225
1660,162,332,22-12-2017,2,13.53218163
1661,162,429,07-03-2020,1,48.75693823
1662,162,214,24-05-2018,1,40.39871887
1663,162,416,21-01-2018,2,9.484645093
1664,162,290,03-02-2018,4,130.4841015
1665,163,455,22-10-2023,2,9.987062149
1666,163,381,28-09-2023,4,137.0200293
1667,163,149,22-10-2023,4,32.07681226
1668,163,262,23-07-2023,5,51.20066702
1669,163,320,14-08-2023,5,96.43615158
1670,163,418,02-04-2023,2,10.99942641
1671,163,2,09-12-2022,4,79.56187619
1672,163,75,20-11-2022,2,93.52262436
1673,163,444,24-12-2022,1,28.86082342
1674,163,313,09-06-2023,2,52.62172158
1675,164,445,04-08-2023,4,135.3401336
1676,164,467,25-09-2023,1,40.88392006
1677,164,316,20-11-2019,4,104.9227039
1678,164,346,17-05-2021,3,10.92934688
1679,164,13,25-08-2023,4,45.42732817
1680,164,187,05-05-2023,4,11.73148384
1681,164,147,06-07-2023,3,108.7905201
1682,164,10,20-11-2022,2,65.68936678
1683,164,235,02-11-2019,2,72.0738831
1684,164,462,17-06-2022,5,142.8372911
1685,164,334,05-11-2019,3,94.87024026
1686,164,50,11-07-2022,5,198.5633991
1687,164,66,17-09-2023,3,105.4946015
1688,164,402,21-12-2021,3,103.224168
1689,164,398,04-09-2022,5,127.7987118
1690,164,492,01-01-2021,2,71.03715948
1691,165,202,12-11-2019,3,145.0218081
1692,165,11,22-07-2019,2,96.72783034
1693,165,162,19-06-2022,1,3.156114973
1694,165,381,08-09-2021,4,144.0466598
1695,165,363,12-04-2021,2,18.39542174
1696,165,122,19-02-2020,1,4.282917814
1697,165,262,02-11-2020,2,83.37256449
1698,165,400,22-10-2020,5,143.0470878
1699,165,285,09-01-2022,3,57.64051512
1700,165,189,21-12-2018,5,176.6957365
1701,165,466,21-11-2019,4,105.053169
1702,165,453,19-03-2019,3,115.8509756
1703,165,369,22-02-2021,2,70.70936482
1704,165,116,16-10-2022,4,75.89029526
1705,165,314,23-10-2018,4,191.2725751
1706,165,55,18-02-2020,3,33.74993123
1707,165,427,10-12-2018,5,81.22789699
1708,166,219,13-11-2018,3,86.91701705
1709,166,130,24-09-2019,5,168.7511363
1710,166,50,19-05-2019,4,78.58893521
1711,166,216,14-11-2021,1,2.509346091
1712,166,170,24-10-2019,1,33.27757921
1713,166,391,22-12-2019,2,63.45605092
1714,166,329,26-07-2018,5,146.1787233
1715,166,327,04-08-2023,4,129.0057705
1716,166,140,12-06-2021,5,131.2984834
1717,166,285,15-08-2022,5,8.510475685
1718,166,45,23-09-2020,5,126.6739227
1719,166,349,12-08-2023,5,33.85226716
1720,166,382,16-10-2021,5,180.6859045
1721,166,2,27-05-2021,4,104.6425113
1722,166,415,06-11-2018,5,10.49664261
1723,166,202,02-11-2019,4,43.03838061
1724,166,395,22-05-2023,3,79.78547642
1725,166,239,01-11-2022,4,106.1460864
1726,167,457,27-09-2023,3,149.4039779
1727,167,5,26-06-2021,3,104.1295811
1728,167,322,08-09-2022,2,5.243904326
1729,167,293,06-02-2022,2,60.788155
1730,167,345,16-01-2022,4,144.9908921
1731,167,7,16-12-2021,3,33.91752492
1732,168,422,16-12-2021,3,103.5573047
1733,168,94,30-09-2022,3,114.1557763
1734,168,45,04-01-2021,2,74.98268477
1735,168,56,03-03-2022,3,39.1432343
1736,168,487,18-05-2021,1,18.36372976
1737,168,222,24-04-2021,3,119.8489325
1738,168,180,23-04-2022,3,138.1008599
1739,169,28,26-03-2023,4,175.697627
1740,169,342,04-11-2016,5,103.2268237
1741,169,38,02-03-2018,5,107.7331871
1742,169,10,14-03-2023,5,216.0191277
1743,169,69,08-08-2021,2,77.58560215
1744,169,173,14-01-2022,1,29.97646627
1745,170,98,18-01-2017,1,49.69333407
1746,170,267,24-06-2017,1,47.13622307
1747,170,317,16-01-2016,1,22.28812964
1748,170,412,27-05-2019,3,145.4434142
1749,170,402,01-11-2023,4,21.04392896
1750,170,274,22-09-2016,1,25.90124392
1751,170,466,25-11-2016,5,68.1482485
1752,170,73,22-06-2021,4,19.29600221
1753,170,463,04-09-2016,2,72.32531173
1754,170,300,26-10-2023,3,149.7755482
1755,170,317,25-07-2023,4,49.41774633
1756,171,357,01-02-2023,2,50.90531413
1757,171,433,22-11-2022,1,45.36669256
1758,171,384,08-06-2023,2,70.1690435
1759,171,336,21-08-2023,1,6.429420824
1760,171,122,01-03-2022,4,189.5348718
1761,172,399,04-12-2020,5,232.3400623
1762,172,433,16-09-2018,1,47.44891854
1763,172,100,26-10-2020,2,6.64383834
1764,172,347,06-03-2019,5,106.134653
1765,172,407,30-05-2021,1,4.566542269
1766,172,176,28-01-2022,3,69.28418233
1767,172,3,12-05-2019,4,17.63916816
1768,172,17,19-09-2017,1,8.024042263
1769,172,43,17-08-2018,5,40.93069412
1770,172,402,04-07-2023,2,12.3894227
1771,172,354,28-01-2019,4,178.0607568
1772,172,50,20-08-2017,5,126.6394141
1773,172,388,19-06-2022,5,226.6300621
1774,173,346,08-05-2017,4,131.9650984
1775,173,180,26-09-2022,5,211.4890261
1776,173,240,14-05-2016,5,40.44043796
1777,173,179,02-04-2019,2,45.04656927
1778,173,273,21-09-2017,3,32.41983104
1779,173,100,08-04-2018,2,57.22678543
1780,173,326,04-06-2021,3,19.97696896
1781,173,200,29-07-2020,5,184.1784107
1782,173,325,19-09-2015,4,7.586534371
1783,173,1,21-02-2023,2,35.44234301
1784,173,131,13-01-2017,4,9.136146545
1785,173,142,22-06-2022,3,37.68171802
1786,174,495,12-07-2023,4,169.3175818
1787,174,103,22-07-2022,1,48.66537672
1788,174,292,22-08-2021,3,22.32928334
1789,174,290,21-10-2023,5,157.5327068
1790,174,374,11-05-2020,2,90.29522922
1791,174,59,16-02-2020,5,234.5408863
1792,174,266,14-07-2021,4,46.2171665
1793,174,260,07-07-2022,2,18.64297327
1794,175,427,30-10-2021,3,73.47146422
1795,175,205,30-04-2023,1,39.42073644
1796,175,139,27-01-2022,3,10.01189835
1797,175,456,05-01-2023,4,101.7134433
1798,175,265,30-07-2023,5,112.0910587
1799,175,285,17-06-2023,1,11.77970942
1800,175,40,21-01-2023,3,34.16879146
1801,175,178,19-01-2021,2,71.41893474
1802,175,10,13-07-2023,1,10.15965272
1803,175,437,18-08-2022,4,21.12405037
1804,175,412,30-10-2020,1,38.35335271
1805,175,269,16-03-2023,3,31.36844723
1806,175,190,15-01-2021,3,114.5733982
1807,175,316,28-02-2022,4,91.38166359
1808,175,383,23-11-2021,2,68.01625718
1809,175,91,23-07-2022,1,9.899575994
1810,175,314,17-10-2022,4,109.1720666
1811,175,409,22-04-2021,4,98.06343945
1812,176,397,06-09-2023,2,48.92611595
1813,176,490,17-05-2023,1,13.35893918
1814,176,385,29-05-2023,5,77.82034526
1815,176,237,30-11-2022,4,83.29369572
1816,176,115,26-11-2022,5,43.15827084
1817,176,40,26-02-2023,3,30.97667297
1818,176,403,09-06-2023,3,6.725016861
1819,176,295,21-09-2023,5,219.4710235
1820,176,149,14-09-2023,4,35.24246358
1821,177,297,03-01-2020,2,84.53308837
1822,177,3,26-04-2021,1,29.07030377
1823,177,154,17-10-2022,3,23.68572574
1824,177,204,17-04-2019,3,115.2358962
1825,177,397,19-08-2023,4,137.0406001
1826,177,419,04-07-2020,1,35.55321083
1827,177,130,23-05-2019,5,156.542535
1828,177,380,11-12-2020,1,19.45903645
1829,177,464,26-04-2020,2,86.57701891
1830,177,462,26-06-2020,5,241.6287954
1831,177,354,03-08-2022,5,20.29427659
1832,177,274,07-09-2021,5,129.2610036
1833,177,3,19-08-2018,2,13.51802607
1834,178,324,23-06-2022,1,33.83023756
1835,178,474,17-02-2023,3,18.29484909
1836,178,286,16-11-2022,4,110.5321944
1837,178,223,13-04-2023,3,140.7574937
1838,179,239,30-09-2018,4,52.49090621
1839,179,447,08-03-2019,1,40.844078
1840,179,426,10-05-2020,5,18.54500016
1841,179,398,28-06-2022,1,38.92601534
1842,179,79,08-04-2019,2,32.3306116
1843,179,479,27-10-2019,2,5.323534108
1844,179,320,10-08-2022,1,24.58007992
1845,179,403,06-12-2022,1,24.0410195
1846,179,447,16-07-2022,3,116.0799869
1847,180,293,12-07-2023,2,95.60287776
1848,180,442,01-11-2022,1,27.05516753
1849,180,449,31-12-2022,3,140.5266064
1850,180,87,08-08-2023,5,196.1473127
1851,180,47,10-01-2022,2,81.37344787
1852,180,36,09-03-2023,2,74.05454363
1853,180,40,16-02-2023,2,73.68379325
1854,180,346,30-09-2023,1,40.39990608
1855,180,352,07-12-2021,2,14.49245305
1856,180,30,20-08-2023,1,49.91060159
1857,180,45,12-04-2022,5,26.49426703
1858,180,27,08-03-2023,1,32.98716774
1859,181,397,24-11-2022,5,13.35640502
1860,181,210,02-01-2022,3,107.1059476
1861,181,60,09-07-2023,2,39.81643705
1862,181,128,08-07-2021,2,9.756406922
1863,181,279,09-11-2021,2,44.85652493
1864,181,201,09-06-2021,1,22.5515682
1865,181,335,04-01-2023,3,9.284198945
1866,182,288,09-07-2015,2,61.8796946
1867,182,295,30-08-2022,4,182.1487917
1868,182,278,01-04-2021,5,11.26896523
1869,182,277,09-05-2020,2,47.58727829
1870,182,208,06-10-2021,5,72.66791703
1871,182,472,02-03-2019,3,19.46427217
1872,182,171,07-07-2019,1,47.38389645
1873,182,160,13-07-2020,1,36.61157355
1874,183,139,13-12-2018,1,10.45006157
1875,183,143,02-09-2018,2,41.80100753
1876,183,199,29-09-2018,4,72.43405896
1877,183,25,29-06-2022,5,221.6154129
1878,183,494,31-10-2020,5,123.1783433
1879,183,258,18-03-2022,4,164.2877689
1880,183,258,22-03-2022,5,20.08315767
1881,183,364,16-06-2023,2,4.841330336
1882,183,469,29-11-2019,2,46.75506246
1883,183,181,26-10-2017,1,15.52221998
1884,183,373,17-03-2016,5,71.01464017
1885,183,209,31-12-2020,4,104.453115
1886,183,207,04-12-2018,2,7.966619991
1887,183,56,12-06-2022,4,93.32476097
1888,183,101,06-12-2020,4,163.2157684
1889,183,268,26-04-2021,3,68.02825217
1890,183,307,06-01-2022,2,58.67854592
1891,183,394,11-04-2021,5,174.2962986
1892,183,54,03-06-2019,2,90.87787811
1893,184,497,06-06-2021,2,13.77644672
1894,184,188,02-11-2020,5,154.304775
1895,184,243,30-08-2023,1,32.50462962
1896,184,331,07-05-2023,5,122.9200451
1897,184,302,18-01-2022,1,5.060164561
1898,184,248,03-10-2021,3,23.79810598
1899,184,298,10-01-2022,5,23.32539933
1900,184,180,12-05-2022,5,243.2535712
1901,184,451,17-05-2022,2,84.45159
1902,184,350,10-12-2022,3,29.02799132
1903,184,129,18-11-2022,3,116.204378
1904,184,96,07-07-2023,2,21.567921
1905,185,210,17-06-2018,2,11.32688213
1906,185,223,29-06-2018,4,71.20840669
1907,185,18,01-06-2022,4,186.1177437
1908,185,255,17-02-2018,2,12.37303169
1909,185,116,06-01-2022,5,12.56898455
1910,185,461,30-06-2019,4,69.40384439
1911,185,257,07-11-2022,5,137.7738282
1912,185,172,06-05-2022,1,3.834457885
1913,185,281,12-09-2023,1,6.245925089
1914,185,39,26-09-2019,2,32.50729973
1915,185,188,11-09-2021,4,155.5858355
1916,185,428,03-08-2019,2,35.82843129
1917,185,275,03-12-2018,5,23.26509646
1918,185,379,18-01-2023,5,203.5759042
1919,185,69,09-07-2023,2,6.198830229
1920,185,20,12-08-2017,3,123.540519
1921,185,158,28-05-2019,4,114.23323
1922,185,215,20-10-2021,4,29.07401935
1923,185,411,11-04-2017,4,159.7373401
1924,186,365,13-01-2022,1,43.65725722
1925,186,127,20-12-2021,2,65.18859847
1926,186,141,29-05-2022,5,203.3114517
1927,186,260,07-12-2022,3,111.9017849
1928,186,454,04-12-2021,1,28.19648049
1929,186,440,05-06-2023,5,68.75664393
1930,186,317,24-01-2022,4,80.0388943
1931,186,23,18-10-2021,5,135.7223419
1932,186,378,07-02-2022,3,63.10384305
1933,186,2,02-03-2023,4,69.73456129
1934,186,436,07-03-2023,5,40.28491391
1935,187,150,29-12-2021,3,49.17265026
1936,187,121,07-06-2019,4,150.3362848
1937,187,235,22-07-2019,5,108.0308544
1938,187,91,06-08-2023,2,30.92163162
1939,187,482,24-02-2022,5,207.5401449
1940,187,3,06-03-2019,3,149.6668508
1941,187,246,25-09-2017,2,59.55940682
1942,188,399,21-12-2022,1,15.79165674
1943,188,273,17-10-2022,2,9.14613044
1944,188,146,31-01-2022,5,171.0401807
1945,188,220,07-04-2022,2,39.47826382
1946,188,101,24-07-2022,5,119.7167553
1947,188,320,19-03-2023,1,19.59903237
1948,189,284,07-10-2019,2,46.92660971
1949,189,38,27-09-2020,3,99.15168836
1950,189,395,05-01-2022,2,73.04378045
1951,189,355,27-09-2019,5,50.87691721
1952,189,277,20-04-2020,4,158.7396064
1953,189,41,06-11-2022,2,67.35303242
1954,189,15,19-02-2021,3,90.6108242
1955,189,216,11-10-2021,3,8.707637503
1956,189,151,14-10-2019,5,69.89217535
1957,189,176,09-10-2022,4,97.94831671
1958,189,102,02-06-2022,1,25.10131169
1959,189,171,15-05-2019,1,48.64241179
1960,189,168,13-11-2021,3,77.64119351
1961,190,58,03-05-2020,2,4.165118718
1962,190,49,20-10-2023,3,127.3777965
1963,190,119,14-02-2023,3,105.5384337
1964,190,26,22-05-2022,1,43.12027975
1965,190,40,13-06-2021,4,89.41171583
1966,190,173,22-05-2023,3,106.2985221
1967,190,494,19-01-2021,1,44.30036487
1968,190,216,30-06-2020,3,87.75911474
1969,190,370,25-11-2019,4,71.5053993
1970,190,406,16-11-2022,4,81.40818148
1971,190,294,15-08-2023,4,197.345838
1972,190,159,18-06-2021,1,10.82700191
1973,190,390,21-03-2022,3,36.21473684
1974,190,194,04-08-2022,2,4.635534579
1975,190,473,21-05-2021,2,34.19502209
1976,190,217,22-05-2021,1,15.0536567
1977,190,397,20-03-2023,4,69.86320159
1978,190,106,13-09-2022,3,78.20654097
1979,190,177,23-05-2022,5,83.19177529
1980,190,238,03-06-2023,4,136.9482232
1981,191,497,13-07-2022,1,44.00564979
1982,191,327,15-07-2023,3,115.6201092
1983,191,142,27-06-2019,4,13.10510697
1984,191,223,14-11-2021,1,24.92756832
1985,191,394,16-01-2023,3,16.06260513
1986,192,341,27-09-2018,4,197.1031862
1987,192,60,08-12-2017,4,67.66820925
1988,192,137,19-12-2015,5,196.9623821
1989,192,273,09-09-2021,2,70.6279774
1990,192,372,27-06-2020,5,48.16548563
1991,192,92,06-06-2021,2,75.76056191
1992,192,295,06-07-2021,3,84.55861676
1993,192,425,23-03-2017,3,71.12092251
1994,192,62,11-11-2015,4,93.69652284
1995,192,305,29-12-2016,5,201.5576265
1996,192,370,26-05-2022,2,87.77186297
1997,192,221,30-05-2019,1,18.36660424
1998,192,123,14-04-2020,5,202.9792071
1999,192,435,20-03-2018,5,244.8863742
2000,192,347,14-03-2021,5,201.2276651
2001,192,102,27-09-2016,2,10.28573149
2002,192,152,23-08-2022,2,57.05043338
2003,192,280,01-06-2022,3,63.22106837
2004,192,345,14-12-2015,3,51.1218433
2005,193,415,10-03-2020,5,39.70623488
2006,193,148,16-11-2021,1,48.70143517
2007,193,222,27-07-2021,1,11.34412881
2008,193,272,12-10-2020,2,89.59505883
2009,193,58,16-08-2023,2,69.51923985
2010,193,427,05-10-2022,4,22.81321787
2011,193,359,12-08-2020,2,23.00351039
2012,193,143,15-08-2020,1,13.95713593
2013,193,193,12-05-2021,2,11.17591528
2014,193,64,28-08-2019,4,150.7488942
2015,193,238,13-06-2019,1,39.82451442
2016,193,108,17-02-2020,1,46.67479499
2017,193,89,14-12-2021,3,134.6658985
2018,193,163,02-06-2020,5,240.2775169
2019,193,12,30-04-2023,2,30.61391409
2020,193,82,02-06-2020,2,99.3807239
2021,194,436,16-07-2018,4,15.58043478
2022,194,293,14-04-2020,5,124.6878438
2023,194,202,14-02-2023,5,80.81950073
2024,194,495,22-02-2020,3,26.53682858
2025,194,242,13-10-2020,1,26.14894145
2026,194,147,06-04-2022,4,26.83183539
2027,194,96,12-10-2023,3,53.27048303
2028,194,351,02-02-2019,3,110.6133642
2029,194,273,16-07-2019,3,17.06210964
2030,194,108,01-01-2019,4,26.95206201
2031,194,430,24-06-2019,4,127.4263738
2032,194,333,31-01-2021,3,84.31631877
2033,194,111,27-11-2017,5,136.4462525
2034,194,199,25-01-2019,4,50.86503259
2035,194,148,29-10-2019,5,127.8370595
2036,195,173,01-07-2016,4,154.3781558
2037,195,219,17-11-2019,5,70.16363981
2038,195,255,12-08-2023,3,142.8636015
2039,195,345,26-08-2021,3,69.59429304
2040,195,34,03-09-2023,2,93.69463155
2041,196,179,06-11-2021,2,8.769493873
2042,196,274,17-07-2023,1,39.1251672
2043,196,109,21-08-2021,5,101.3822267
2044,196,289,27-10-2021,3,111.8274988
2045,197,422,22-12-2017,3,56.49054667
2046,197,158,09-01-2020,2,40.57169357
2047,197,191,07-11-2020,2,49.45626584
2048,197,39,07-07-2022,2,59.68220571
2049,197,462,11-02-2019,2,76.28787853
2050,197,435,15-10-2021,4,32.22995299
2051,197,27,14-06-2018,5,171.0992257
2052,197,414,06-11-2019,5,38.55392078
2053,197,5,01-12-2019,4,188.5770511
2054,197,75,28-01-2020,5,103.0755525
2055,197,338,17-06-2019,4,171.7918444
2056,197,348,29-01-2021,1,23.81474968
2057,197,205,27-07-2019,3,122.2129718
2058,197,51,05-10-2021,3,49.85180792
2059,197,185,23-06-2022,2,16.62662195
2060,197,128,27-08-2017,4,168.844649
2061,197,402,06-11-2022,2,15.54692336
2062,198,324,19-07-2021,5,115.4807726
2063,198,17,17-05-2021,4,9.421979167
2064,198,337,22-01-2021,5,60.91237364
2065,198,121,28-01-2023,5,145.6405041
2066,198,227,16-07-2022,2,93.55450227
2067,199,420,23-05-2017,5,208.0499136
2068,199,54,29-05-2019,4,42.3543492
2069,199,163,03-05-2020,3,92.73365176
2070,199,208,20-09-2019,3,80.69798101
2071,199,344,08-08-2019,1,5.013386782
2072,199,78,14-09-2023,3,7.498507557
2073,199,492,07-12-2021,4,142.5276722
2074,199,381,20-04-2021,5,246.0390831
2075,199,323,02-02-2021,3,116.6526916
2076,199,489,09-08-2016,2,61.57974328
2077,199,333,24-03-2016,5,118.7303585
2078,199,492,12-07-2022,5,235.6756008
2079,199,346,17-11-2016,1,22.04147946
2080,199,221,09-04-2023,1,20.66434726
2081,199,324,01-09-2019,5,247.898177
2082,199,168,06-08-2019,4,193.4667948
2083,199,389,31-10-2016,4,10.13699079
2084,199,220,11-10-2022,5,181.4794466
2085,200,212,16-04-2020,5,216.4913352
2086,200,309,10-04-2019,2,27.71046023
2087,200,439,15-11-2017,4,185.36665
2088,200,308,10-01-2020,2,4.010495958
2089,200,181,12-05-2016,1,40.76812129
2090,200,480,26-01-2023,4,181.8124273
2091,200,30,28-07-2022,3,17.8475262
2092,200,199,18-12-2021,3,136.6856132
2093,200,269,01-10-2022,3,84.11931053
2094,200,492,13-12-2019,1,21.92312134
2095,201,138,06-01-2019,4,19.78832795
2096,201,91,19-12-2018,1,26.52329674
2097,201,151,20-07-2020,2,12.11161885
2098,201,416,19-02-2018,1,9.303853777
2099,201,217,04-06-2019,3,68.3568874
2100,201,60,04-06-2022,5,43.682102
2101,201,137,01-04-2018,4,64.83341239
2102,201,128,05-04-2022,5,84.52219921
2103,202,381,24-08-2022,5,54.58448244
2104,202,206,24-05-2023,2,24.37162847
2105,202,324,03-10-2023,1,19.38979164
2106,202,392,24-03-2023,5,92.57034038
2107,202,433,29-06-2022,5,52.60594625
2108,202,498,25-10-2023,4,49.90134115
2109,202,180,15-11-2022,2,19.29337762
2110,202,411,27-05-2022,2,23.37632475
2111,202,116,09-12-2022,2,57.19426674
2112,202,398,13-09-2023,1,27.81779146
2113,202,33,12-10-2022,5,63.8395759
2114,202,270,29-08-2022,4,177.2334806
2115,202,139,18-03-2023,4,6.046870832
2116,202,359,13-03-2022,3,38.68447001
2117,202,200,31-05-2023,5,107.7663714
2118,202,427,28-06-2023,3,96.8982442
2119,202,254,01-07-2023,2,6.901915765
2120,202,470,08-07-2022,2,75.78751834
2121,202,124,14-01-2023,2,90.50217708
2122,203,376,03-10-2021,1,34.68522825
2123,203,290,20-01-2023,2,91.80789086
2124,203,224,25-01-2022,2,60.9973212
2125,204,202,21-10-2021,4,151.418237
2126,204,120,25-01-2023,2,98.76932648
2127,204,147,26-09-2020,5,219.7550924
2128,204,324,28-12-2022,3,59.97051186
2129,204,134,05-01-2022,1,6.260208777
2130,205,148,11-11-2020,3,115.0856867
2131,205,86,03-11-2019,1,37.43626008
2132,205,99,28-07-2019,3,106.9685943
2133,205,494,22-03-2023,1,45.87035557
2134,205,433,02-07-2022,4,155.6366993
2135,206,353,13-08-2017,5,217.822653
2136,206,307,06-07-2020,2,99.0148003
2137,206,205,10-11-2022,2,83.868655
2138,206,431,09-09-2017,4,52.50457769
2139,206,16,24-10-2020,1,13.63045357
2140,206,231,06-06-2019,2,42.9963577
2141,206,93,12-11-2022,4,23.79524186
2142,206,272,20-11-2018,2,15.73866995
2143,206,124,31-07-2018,3,96.55656057
2144,206,363,02-08-2017,3,48.50565922
2145,206,378,08-10-2017,1,30.89507866
2146,206,215,14-04-2023,4,179.217015
2147,206,361,20-10-2017,1,26.14083234
2148,206,79,06-05-2020,2,80.82796696
2149,206,399,13-04-2023,3,134.8610473
2150,207,117,24-03-2021,5,74.12093719
2151,207,204,03-08-2023,4,147.8992417
2152,207,293,29-08-2022,1,38.64030248
2153,207,140,05-10-2023,1,3.472109169
2154,207,254,21-08-2023,4,132.1272246
2155,207,310,25-01-2022,3,26.31171202
2156,207,322,25-10-2021,3,41.29836481
2157,207,388,11-07-2023,2,49.30062713
2158,207,237,02-11-2023,3,55.78922302
2159,207,108,31-07-2022,2,26.14848027
2160,207,54,25-11-2021,3,127.1182414
2161,207,53,19-09-2022,4,176.20703
2162,207,419,08-12-2022,1,33.10782985
2163,207,217,14-02-2022,4,31.20271537
2164,207,406,19-02-2023,5,158.7625793
2165,207,15,29-01-2021,4,175.5045334
2166,207,330,27-03-2021,2,92.73784054
2167,207,390,13-11-2021,5,29.94835244
2168,208,464,12-11-2015,2,58.57954092
2169,208,444,20-05-2023,1,35.57475567
2170,208,207,17-01-2020,4,110.6531223
2171,208,152,07-12-2017,1,31.84046887
2172,208,334,03-06-2019,2,60.54714224
2173,208,421,21-11-2019,3,133.6503681
2174,208,378,15-08-2016,2,12.53692561
2175,208,204,20-09-2016,5,54.69735241
2176,208,69,14-04-2020,1,4.484254414
2177,208,463,19-10-2017,2,83.94444762
2178,208,332,08-10-2017,5,25.25616407
2179,208,26,30-01-2023,3,11.7042987
2180,208,287,31-12-2018,3,90.23927407
2181,208,493,09-04-2022,4,157.7302889
2182,208,89,30-05-2017,3,81.76515993
2183,208,66,01-01-2021,1,35.81465013
2184,209,227,04-05-2022,1,13.9137483
2185,209,18,06-10-2020,1,39.74666287
2186,209,481,27-08-2020,2,80.40334006
2187,209,273,21-02-2023,4,189.488102
2188,209,10,18-06-2022,1,22.77395657
2189,209,44,31-12-2022,4,178.9388602
2190,209,73,02-03-2023,3,84.79364813
2191,209,318,18-02-2020,1,19.18525016
2192,210,238,24-01-2022,2,54.61755595
2193,210,450,30-05-2021,3,125.8104611
2194,210,385,03-04-2020,1,25.51530277
2195,210,235,05-04-2021,1,24.49029878
2196,210,22,29-10-2022,5,124.5647924
2197,210,352,18-09-2021,4,38.23281295
2198,210,417,08-05-2019,4,138.0482129
2199,210,60,13-12-2020,3,68.80608128
2200,210,274,01-10-2022,1,14.07978595
2201,210,274,26-06-2021,4,96.88424132
2202,210,126,02-11-2021,1,43.74782085
2203,210,243,18-03-2020,3,8.423504317
2204,210,11,30-06-2022,3,109.1079694
2205,210,236,06-01-2023,4,85.11286087
2206,211,465,16-03-2021,2,53.57672856
2207,211,459,12-05-2021,3,19.72747869
2208,211,174,21-05-2021,3,127.2468093
2209,211,11,05-01-2021,1,11.29113395
2210,211,454,15-03-2019,4,43.84944484
2211,211,355,20-06-2020,5,60.81891926
2212,211,182,12-02-2021,5,233.5025616
2213,211,380,30-11-2017,3,105.0853901
2214,211,209,06-12-2022,5,191.3901871
